"station","valid","tmpf","relh","datetime","date","hour","year","month","doy","temp_c"
"TUS","2020-07-16 00:53",81,43.9,2020-07-16 00:53:00,2020-07-16,0,2020,7,198,27.2222222222222
"TUS","2020-07-16 01:53",81,42.19,2020-07-16 01:53:00,2020-07-16,1,2020,7,198,27.2222222222222
"TUS","2020-07-16 02:53",79,46.87,2020-07-16 02:53:00,2020-07-16,2,2020,7,198,26.1111111111111
"TUS","2020-07-16 03:53",80,43.44,2020-07-16 03:53:00,2020-07-16,3,2020,7,198,26.6666666666667
"TUS","2020-07-16 04:53",80,39.23,2020-07-16 04:53:00,2020-07-16,4,2020,7,198,26.6666666666667
"TUS","2020-07-16 05:53",77,50.07,2020-07-16 05:53:00,2020-07-16,5,2020,7,198,25
"TUS","2020-07-16 06:53",80,43.44,2020-07-16 06:53:00,2020-07-16,6,2020,7,198,26.6666666666667
"TUS","2020-07-16 07:53",85,35.99,2020-07-16 07:53:00,2020-07-16,7,2020,7,198,29.4444444444444
"TUS","2020-07-16 08:53",89,28.21,2020-07-16 08:53:00,2020-07-16,8,2020,7,198,31.6666666666667
"TUS","2020-07-16 09:53",95,23.47,2020-07-16 09:53:00,2020-07-16,9,2020,7,198,35
"TUS","2020-07-16 10:53",98,19.02,2020-07-16 10:53:00,2020-07-16,10,2020,7,198,36.6666666666667
"TUS","2020-07-16 11:53",100,16.66,2020-07-16 11:53:00,2020-07-16,11,2020,7,198,37.7777777777778
"TUS","2020-07-16 12:53",101,15.67,2020-07-16 12:53:00,2020-07-16,12,2020,7,198,38.3333333333333
"TUS","2020-07-16 13:53",104,14.28,2020-07-16 13:53:00,2020-07-16,13,2020,7,198,40
"TUS","2020-07-16 14:53",105,12.33,2020-07-16 14:53:00,2020-07-16,14,2020,7,198,40.5555555555556
"TUS","2020-07-16 15:53",104,14.28,2020-07-16 15:53:00,2020-07-16,15,2020,7,198,40
"TUS","2020-07-16 16:53",100,16.1,2020-07-16 16:53:00,2020-07-16,16,2020,7,198,37.7777777777778
"TUS","2020-07-16 17:53",99,15.98,2020-07-16 17:53:00,2020-07-16,17,2020,7,198,37.2222222222222
"TUS","2020-07-16 18:53",98,15.21,2020-07-16 18:53:00,2020-07-16,18,2020,7,198,36.6666666666667
"TUS","2020-07-16 19:53",92,24.99,2020-07-16 19:53:00,2020-07-16,19,2020,7,198,33.3333333333333
"TUS","2020-07-16 20:53",93,23.18,2020-07-16 20:53:00,2020-07-16,20,2020,7,198,33.8888888888889
"TUS","2020-07-16 21:53",91,24.68,2020-07-16 21:53:00,2020-07-16,21,2020,7,198,32.7777777777778
"TUS","2020-07-16 22:53",89,27.29,2020-07-16 22:53:00,2020-07-16,22,2020,7,198,31.6666666666667
"TUS","2020-07-16 23:53",89,27.29,2020-07-16 23:53:00,2020-07-16,23,2020,7,198,31.6666666666667
"TUS","2020-07-17 00:53",88,28.25,2020-07-17 00:53:00,2020-07-17,0,2020,7,199,31.1111111111111
"TUS","2020-07-17 01:53",86,32.41,2020-07-17 01:53:00,2020-07-17,1,2020,7,199,30
"TUS","2020-07-17 02:53",86,32.41,2020-07-17 02:53:00,2020-07-17,2,2020,7,199,30
"TUS","2020-07-17 03:53",86,33.5,2020-07-17 03:53:00,2020-07-17,3,2020,7,199,30
"TUS","2020-07-17 04:53",85,33.57,2020-07-17 04:53:00,2020-07-17,4,2020,7,199,29.4444444444444
"TUS","2020-07-17 05:53",83,37.01,2020-07-17 05:53:00,2020-07-17,5,2020,7,199,28.3333333333333
"TUS","2020-07-17 06:53",84,37.05,2020-07-17 06:53:00,2020-07-17,6,2020,7,199,28.8888888888889
"TUS","2020-07-17 07:53",86,34.74,2020-07-17 07:53:00,2020-07-17,7,2020,7,199,30
"TUS","2020-07-17 08:53",89,29.37,2020-07-17 08:53:00,2020-07-17,8,2020,7,199,31.6666666666667
"TUS","2020-07-17 09:53",94,25.28,2020-07-17 09:53:00,2020-07-17,9,2020,7,199,34.4444444444444
"TUS","2020-07-17 10:53",96,21.95,2020-07-17 10:53:00,2020-07-17,10,2020,7,199,35.5555555555556
"TUS","2020-07-17 11:53",98,19.02,2020-07-17 11:53:00,2020-07-17,11,2020,7,199,36.6666666666667
"TUS","2020-07-17 12:53",101,17.48,2020-07-17 12:53:00,2020-07-17,12,2020,7,199,38.3333333333333
"TUS","2020-07-17 13:53",101,18.21,2020-07-17 13:53:00,2020-07-17,13,2020,7,199,38.3333333333333
"TUS","2020-07-17 14:53",102,16.91,2020-07-17 14:53:00,2020-07-17,14,2020,7,199,38.8888888888889
"TUS","2020-07-17 15:53",102,16.91,2020-07-17 15:53:00,2020-07-17,15,2020,7,199,38.8888888888889
"TUS","2020-07-17 16:53",99,17.9,2020-07-17 16:53:00,2020-07-17,16,2020,7,199,37.2222222222222
"TUS","2020-07-17 17:53",93,26,2020-07-17 17:53:00,2020-07-17,17,2020,7,199,33.8888888888889
"TUS","2020-07-17 18:53",94,27.1,2020-07-17 18:53:00,2020-07-17,18,2020,7,199,34.4444444444444
"TUS","2020-07-17 19:53",93,26,2020-07-17 19:53:00,2020-07-17,19,2020,7,199,33.8888888888889
"TUS","2020-07-17 20:53",93,24.15,2020-07-17 20:53:00,2020-07-17,20,2020,7,199,33.8888888888889
"TUS","2020-07-17 21:53",93,22.25,2020-07-17 21:53:00,2020-07-17,21,2020,7,199,33.8888888888889
"TUS","2020-07-17 22:53",91,25.7,2020-07-17 22:53:00,2020-07-17,22,2020,7,199,32.7777777777778
"TUS","2020-07-17 23:53",91,25.7,2020-07-17 23:53:00,2020-07-17,23,2020,7,199,32.7777777777778
"TUS","2020-07-18 00:53",88,28.25,2020-07-18 00:53:00,2020-07-18,0,2020,7,200,31.1111111111111
"TUS","2020-07-18 01:53",85,33.57,2020-07-18 01:53:00,2020-07-18,1,2020,7,200,29.4444444444444
"TUS","2020-07-18 02:53",85,35.99,2020-07-18 02:53:00,2020-07-18,2,2020,7,200,29.4444444444444
"TUS","2020-07-18 03:53",84,38.28,2020-07-18 03:53:00,2020-07-18,3,2020,7,200,28.8888888888889
"TUS","2020-07-18 04:53",83,39.66,2020-07-18 04:53:00,2020-07-18,4,2020,7,200,28.3333333333333
"TUS","2020-07-18 05:53",82,40.83,2020-07-18 05:53:00,2020-07-18,5,2020,7,200,27.7777777777778
"TUS","2020-07-18 06:53",83,39.66,2020-07-18 06:53:00,2020-07-18,6,2020,7,200,28.3333333333333
"TUS","2020-07-18 07:53",84,37.05,2020-07-18 07:53:00,2020-07-18,7,2020,7,200,28.8888888888889
"TUS","2020-07-18 08:53",89,32.53,2020-07-18 08:53:00,2020-07-18,8,2020,7,200,31.6666666666667
"TUS","2020-07-18 09:53",91,28.6,2020-07-18 09:53:00,2020-07-18,9,2020,7,200,32.7777777777778
"TUS","2020-07-18 10:53",96,23.62,2020-07-18 10:53:00,2020-07-18,10,2020,7,200,35.5555555555556
"TUS","2020-07-18 11:53",96,21.07,2020-07-18 11:53:00,2020-07-18,11,2020,7,200,35.5555555555556
"TUS","2020-07-18 12:53",98,18.39,2020-07-18 12:53:00,2020-07-18,12,2020,7,200,36.6666666666667
"TUS","2020-07-18 13:53",98,18.39,2020-07-18 13:53:00,2020-07-18,13,2020,7,200,36.6666666666667
"TUS","2020-07-18 14:53",99,16.6,2020-07-18 14:53:00,2020-07-18,14,2020,7,200,37.2222222222222
"TUS","2020-07-18 15:53",101,15.09,2020-07-18 15:53:00,2020-07-18,15,2020,7,200,38.3333333333333
"TUS","2020-07-18 16:53",99,15.98,2020-07-18 16:53:00,2020-07-18,16,2020,7,200,37.2222222222222
"TUS","2020-07-18 17:53",99,15.44,2020-07-18 17:53:00,2020-07-18,17,2020,7,200,37.2222222222222
"TUS","2020-07-18 18:53",99,15.44,2020-07-18 18:53:00,2020-07-18,18,2020,7,200,37.2222222222222
"TUS","2020-07-18 19:53",96,16.87,2020-07-18 19:53:00,2020-07-18,19,2020,7,200,35.5555555555556
"TUS","2020-07-18 20:53",94,18.05,2020-07-18 20:53:00,2020-07-18,20,2020,7,200,34.4444444444444
"TUS","2020-07-18 21:53",90,21.1,2020-07-18 21:53:00,2020-07-18,21,2020,7,200,32.2222222222222
"TUS","2020-07-18 22:53",89,23.32,2020-07-18 22:53:00,2020-07-18,22,2020,7,200,31.6666666666667
"TUS","2020-07-18 23:53",88,24.15,2020-07-18 23:53:00,2020-07-18,23,2020,7,200,31.1111111111111
"TUS","2020-07-19 00:53",87,24.02,2020-07-19 00:53:00,2020-07-19,0,2020,7,201,30.5555555555556
"TUS","2020-07-19 01:53",87,24.85,2020-07-19 01:53:00,2020-07-19,1,2020,7,201,30.5555555555556
"TUS","2020-07-19 02:53",84,30.82,2020-07-19 02:53:00,2020-07-19,2,2020,7,201,28.8888888888889
"TUS","2020-07-19 03:53",84,32.1,2020-07-19 03:53:00,2020-07-19,3,2020,7,201,28.8888888888889
"TUS","2020-07-19 04:53",83,34.39,2020-07-19 04:53:00,2020-07-19,4,2020,7,201,28.3333333333333
"TUS","2020-07-19 05:53",83,35.81,2020-07-19 05:53:00,2020-07-19,5,2020,7,201,28.3333333333333
"TUS","2020-07-19 06:53",86,32.41,2020-07-19 06:53:00,2020-07-19,6,2020,7,201,30
"TUS","2020-07-19 07:53",87,31.3,2020-07-19 07:53:00,2020-07-19,7,2020,7,201,30.5555555555556
"TUS","2020-07-19 08:53",89,30.36,2020-07-19 08:53:00,2020-07-19,8,2020,7,201,31.6666666666667
"TUS","2020-07-19 09:53",93,23.18,2020-07-19 09:53:00,2020-07-19,9,2020,7,201,33.8888888888889
"TUS","2020-07-19 10:53",97,19.02,2020-07-19 10:53:00,2020-07-19,10,2020,7,201,36.1111111111111
"TUS","2020-07-19 11:53",100,16.66,2020-07-19 11:53:00,2020-07-19,11,2020,7,201,37.7777777777778
"TUS","2020-07-19 12:53",100,16.1,2020-07-19 12:53:00,2020-07-19,12,2020,7,201,37.7777777777778
"TUS","2020-07-19 13:53",100,15.5,2020-07-19 13:53:00,2020-07-19,13,2020,7,201,37.7777777777778
"TUS","2020-07-19 14:53",103,14.21,2020-07-19 14:53:00,2020-07-19,14,2020,7,201,39.4444444444444
"TUS","2020-07-19 15:53",100,14.98,2020-07-19 15:53:00,2020-07-19,15,2020,7,201,37.7777777777778
"TUS","2020-07-19 16:53",102,14.1,2020-07-19 16:53:00,2020-07-19,16,2020,7,201,38.8888888888889
"TUS","2020-07-19 17:53",102,13.06,2020-07-19 17:53:00,2020-07-19,17,2020,7,201,38.8888888888889
"TUS","2020-07-19 18:53",99,13.7,2020-07-19 18:53:00,2020-07-19,18,2020,7,201,37.2222222222222
"TUS","2020-07-19 19:53",97,14.57,2020-07-19 19:53:00,2020-07-19,19,2020,7,201,36.1111111111111
"TUS","2020-07-19 20:53",96,14.97,2020-07-19 20:53:00,2020-07-19,20,2020,7,201,35.5555555555556
"TUS","2020-07-19 21:53",95,15.49,2020-07-19 21:53:00,2020-07-19,21,2020,7,201,35
"TUS","2020-07-19 22:53",93,16.48,2020-07-19 22:53:00,2020-07-19,22,2020,7,201,33.8888888888889
"TUS","2020-07-19 23:53",91,18.94,2020-07-19 23:53:00,2020-07-19,23,2020,7,201,32.7777777777778
"TUS","2020-07-20 00:53",89,26.19,2020-07-20 00:53:00,2020-07-20,0,2020,7,202,31.6666666666667
"TUS","2020-07-20 01:53",87,30.05,2020-07-20 01:53:00,2020-07-20,1,2020,7,202,30.5555555555556
"TUS","2020-07-20 02:53",87,30.05,2020-07-20 02:53:00,2020-07-20,2,2020,7,202,30.5555555555556
"TUS","2020-07-20 03:53",84,33.19,2020-07-20 03:53:00,2020-07-20,3,2020,7,202,28.8888888888889
"TUS","2020-07-20 04:53",84,33.19,2020-07-20 04:53:00,2020-07-20,4,2020,7,202,28.8888888888889
"TUS","2020-07-20 05:53",82,35.41,2020-07-20 05:53:00,2020-07-20,5,2020,7,202,27.7777777777778
"TUS","2020-07-20 06:53",84,34.56,2020-07-20 06:53:00,2020-07-20,6,2020,7,202,28.8888888888889
"TUS","2020-07-20 07:53",85,33.57,2020-07-20 07:53:00,2020-07-20,7,2020,7,202,29.4444444444444
"TUS","2020-07-20 08:53",88,29.21,2020-07-20 08:53:00,2020-07-20,8,2020,7,202,31.1111111111111
"TUS","2020-07-20 09:53",92,22.26,2020-07-20 09:53:00,2020-07-20,9,2020,7,202,33.3333333333333
"TUS","2020-07-20 10:53",94,15.35,2020-07-20 10:53:00,2020-07-20,10,2020,7,202,34.4444444444444
"TUS","2020-07-20 11:53",96,12.31,2020-07-20 11:53:00,2020-07-20,11,2020,7,202,35.5555555555556
"TUS","2020-07-20 12:53",98,12.48,2020-07-20 12:53:00,2020-07-20,12,2020,7,202,36.6666666666667
"TUS","2020-07-20 13:53",100,12.74,2020-07-20 13:53:00,2020-07-20,13,2020,7,202,37.7777777777778
"TUS","2020-07-20 14:53",101,12.4,2020-07-20 14:53:00,2020-07-20,14,2020,7,202,38.3333333333333
"TUS","2020-07-20 15:53",101,13.5,2020-07-20 15:53:00,2020-07-20,15,2020,7,202,38.3333333333333
"TUS","2020-07-20 16:53",102,13.06,2020-07-20 16:53:00,2020-07-20,16,2020,7,202,38.8888888888889
"TUS","2020-07-20 17:53",100,12.74,2020-07-20 17:53:00,2020-07-20,17,2020,7,202,37.7777777777778
"TUS","2020-07-20 18:53",97,13.96,2020-07-20 18:53:00,2020-07-20,18,2020,7,202,36.1111111111111
"TUS","2020-07-20 19:53",95,16.73,2020-07-20 19:53:00,2020-07-20,19,2020,7,202,35
"TUS","2020-07-20 20:53",94,18.05,2020-07-20 20:53:00,2020-07-20,20,2020,7,202,34.4444444444444
"TUS","2020-07-20 21:53",92,18.42,2020-07-20 21:53:00,2020-07-20,21,2020,7,202,33.3333333333333
"TUS","2020-07-20 22:53",91,20.45,2020-07-20 22:53:00,2020-07-20,22,2020,7,202,32.7777777777778
"TUS","2020-07-20 23:53",88,22.47,2020-07-20 23:53:00,2020-07-20,23,2020,7,202,31.1111111111111
"TUS","2020-07-21 00:53",86,23.95,2020-07-21 00:53:00,2020-07-21,0,2020,7,203,30
"TUS","2020-07-21 01:53",83,27.48,2020-07-21 01:53:00,2020-07-21,1,2020,7,203,28.3333333333333
"TUS","2020-07-21 02:53",82,28.3,2020-07-21 02:53:00,2020-07-21,2,2020,7,203,27.7777777777778
"TUS","2020-07-21 03:53",82,29.28,2020-07-21 03:53:00,2020-07-21,3,2020,7,203,27.7777777777778
"TUS","2020-07-21 04:53",81,31.52,2020-07-21 04:53:00,2020-07-21,4,2020,7,203,27.2222222222222
"TUS","2020-07-21 05:53",82,29.28,2020-07-21 05:53:00,2020-07-21,5,2020,7,203,27.7777777777778
"TUS","2020-07-21 06:53",82,31.56,2020-07-21 06:53:00,2020-07-21,6,2020,7,203,27.7777777777778
"TUS","2020-07-21 07:53",86,26.82,2020-07-21 07:53:00,2020-07-21,7,2020,7,203,30
"TUS","2020-07-21 08:53",90,22.67,2020-07-21 08:53:00,2020-07-21,8,2020,7,203,32.2222222222222
"TUS","2020-07-21 09:53",95,19.4,2020-07-21 09:53:00,2020-07-21,9,2020,7,203,35
"TUS","2020-07-21 10:53",98,16.42,2020-07-21 10:53:00,2020-07-21,10,2020,7,203,36.6666666666667
"TUS","2020-07-21 11:53",99,16.6,2020-07-21 11:53:00,2020-07-21,11,2020,7,203,37.2222222222222
"TUS","2020-07-21 13:53",100,16.66,2020-07-21 13:53:00,2020-07-21,13,2020,7,203,37.7777777777778
"TUS","2020-07-21 14:53",102,14.1,2020-07-21 14:53:00,2020-07-21,14,2020,7,203,38.8888888888889
"TUS","2020-07-21 15:53",100,14.36,2020-07-21 15:53:00,2020-07-21,15,2020,7,203,37.7777777777778
"TUS","2020-07-21 16:53",100,14.36,2020-07-21 16:53:00,2020-07-21,16,2020,7,203,37.7777777777778
"TUS","2020-07-21 17:53",98,15.21,2020-07-21 17:53:00,2020-07-21,17,2020,7,203,36.6666666666667
"TUS","2020-07-21 18:53",97,16.98,2020-07-21 18:53:00,2020-07-21,18,2020,7,203,36.1111111111111
"TUS","2020-07-21 19:53",91,28.6,2020-07-21 19:53:00,2020-07-21,19,2020,7,203,32.7777777777778
"TUS","2020-07-21 20:53",82,49.03,2020-07-21 20:53:00,2020-07-21,20,2020,7,203,27.7777777777778
"TUS","2020-07-21 21:53",80,55.98,2020-07-21 21:53:00,2020-07-21,21,2020,7,203,26.6666666666667
"TUS","2020-07-21 22:53",78,59.78,2020-07-21 22:53:00,2020-07-21,22,2020,7,203,25.5555555555556
"TUS","2020-07-21 23:53",78,59.78,2020-07-21 23:53:00,2020-07-21,23,2020,7,203,25.5555555555556
"TUS","2020-07-22 00:53",79,56.23,2020-07-22 00:53:00,2020-07-22,0,2020,7,204,26.1111111111111
"TUS","2020-07-22 01:53",79,58.04,2020-07-22 01:53:00,2020-07-22,1,2020,7,204,26.1111111111111
"TUS","2020-07-22 02:53",79,58.04,2020-07-22 02:53:00,2020-07-22,2,2020,7,204,26.1111111111111
"TUS","2020-07-22 03:53",80,52.16,2020-07-22 03:53:00,2020-07-22,3,2020,7,204,26.6666666666667
"TUS","2020-07-22 04:53",79,58.04,2020-07-22 04:53:00,2020-07-22,4,2020,7,204,26.1111111111111
"TUS","2020-07-22 05:53",78,59.78,2020-07-22 05:53:00,2020-07-22,5,2020,7,204,25.5555555555556
"TUS","2020-07-22 06:53",82,47.49,2020-07-22 06:53:00,2020-07-22,6,2020,7,204,27.7777777777778
"TUS","2020-07-22 07:53",86,38.58,2020-07-22 07:53:00,2020-07-22,7,2020,7,204,30
"TUS","2020-07-22 08:53",90,32.91,2020-07-22 08:53:00,2020-07-22,8,2020,7,204,32.2222222222222
"TUS","2020-07-22 09:53",92,29.8,2020-07-22 09:53:00,2020-07-22,9,2020,7,204,33.3333333333333
"TUS","2020-07-22 10:53",93,27.87,2020-07-22 10:53:00,2020-07-22,10,2020,7,204,33.8888888888889
"TUS","2020-07-22 11:53",94,26.13,2020-07-22 11:53:00,2020-07-22,11,2020,7,204,34.4444444444444
"TUS","2020-07-22 12:53",96,24.42,2020-07-22 12:53:00,2020-07-22,12,2020,7,204,35.5555555555556
"TUS","2020-07-22 13:53",95,24.44,2020-07-22 13:53:00,2020-07-22,13,2020,7,204,35
"TUS","2020-07-22 14:53",97,22.98,2020-07-22 14:53:00,2020-07-22,14,2020,7,204,36.1111111111111
"TUS","2020-07-22 15:53",99,21.62,2020-07-22 15:53:00,2020-07-22,15,2020,7,204,37.2222222222222
"TUS","2020-07-22 16:53",98,21.34,2020-07-22 16:53:00,2020-07-22,16,2020,7,204,36.6666666666667
"TUS","2020-07-22 17:53",97,22.07,2020-07-22 17:53:00,2020-07-22,17,2020,7,204,36.1111111111111
"TUS","2020-07-22 18:53",95,27.06,2020-07-22 18:53:00,2020-07-22,18,2020,7,204,35
"TUS","2020-07-22 19:53",93,27.87,2020-07-22 19:53:00,2020-07-22,19,2020,7,204,33.8888888888889
"TUS","2020-07-22 20:53",91,32.94,2020-07-22 20:53:00,2020-07-22,20,2020,7,204,32.7777777777778
"TUS","2020-07-22 21:53",89,37.83,2020-07-22 21:53:00,2020-07-22,21,2020,7,204,31.6666666666667
"TUS","2020-07-22 22:53",87,41.62,2020-07-22 22:53:00,2020-07-22,22,2020,7,204,30.5555555555556
"TUS","2020-07-22 23:53",87,43.27,2020-07-22 23:53:00,2020-07-22,23,2020,7,204,30.5555555555556
"TUS","2020-07-23 00:53",85,46.42,2020-07-23 00:53:00,2020-07-23,0,2020,7,205,29.4444444444444
"TUS","2020-07-23 01:53",85,44.65,2020-07-23 01:53:00,2020-07-23,1,2020,7,205,29.4444444444444
"TUS","2020-07-23 02:53",84,45.96,2020-07-23 02:53:00,2020-07-23,2,2020,7,205,28.8888888888889
"TUS","2020-07-23 03:53",84,47.78,2020-07-23 03:53:00,2020-07-23,3,2020,7,205,28.8888888888889
"TUS","2020-07-23 04:53",83,49.51,2020-07-23 04:53:00,2020-07-23,4,2020,7,205,28.3333333333333
"TUS","2020-07-23 05:53",82,52.62,2020-07-23 05:53:00,2020-07-23,5,2020,7,205,27.7777777777778
"TUS","2020-07-23 06:53",84,49.32,2020-07-23 06:53:00,2020-07-23,6,2020,7,205,28.8888888888889
"TUS","2020-07-23 07:53",84,49.32,2020-07-23 07:53:00,2020-07-23,7,2020,7,205,28.8888888888889
"TUS","2020-07-23 08:53",87,44.66,2020-07-23 08:53:00,2020-07-23,8,2020,7,205,30.5555555555556
"TUS","2020-07-23 09:53",77,57.77,2020-07-23 09:53:00,2020-07-23,9,2020,7,205,25
"TUS","2020-07-23 10:53",73,78.7,2020-07-23 10:53:00,2020-07-23,10,2020,7,205,22.7777777777778
"TUS","2020-07-23 11:53",72,83.99,2020-07-23 11:53:00,2020-07-23,11,2020,7,205,22.2222222222222
"TUS","2020-07-23 12:53",71,83.93,2020-07-23 12:53:00,2020-07-23,12,2020,7,205,21.6666666666667
"TUS","2020-07-23 13:53",72,81.41,2020-07-23 13:53:00,2020-07-23,13,2020,7,205,22.2222222222222
"TUS","2020-07-23 14:53",74,78.77,2020-07-23 14:53:00,2020-07-23,14,2020,7,205,23.3333333333333
"TUS","2020-07-23 15:53",73,81.2,2020-07-23 15:53:00,2020-07-23,15,2020,7,205,22.7777777777778
"TUS","2020-07-23 16:53",74,73.49,2020-07-23 16:53:00,2020-07-23,16,2020,7,205,23.3333333333333
"TUS","2020-07-23 17:53",75,70.83,2020-07-23 17:53:00,2020-07-23,17,2020,7,205,23.8888888888889
"TUS","2020-07-23 18:53",76,64.31,2020-07-23 18:53:00,2020-07-23,18,2020,7,205,24.4444444444444
"TUS","2020-07-23 19:53",74,73.49,2020-07-23 19:53:00,2020-07-23,19,2020,7,205,23.3333333333333
"TUS","2020-07-23 20:53",73,75.75,2020-07-23 20:53:00,2020-07-23,20,2020,7,205,22.7777777777778
"TUS","2020-07-23 21:53",73,75.75,2020-07-23 21:53:00,2020-07-23,21,2020,7,205,22.7777777777778
"TUS","2020-07-23 22:53",73,75.75,2020-07-23 22:53:00,2020-07-23,22,2020,7,205,22.7777777777778
"TUS","2020-07-23 23:53",73,78.7,2020-07-23 23:53:00,2020-07-23,23,2020,7,205,22.7777777777778
"TUS","2020-07-24 00:53",74,73.49,2020-07-24 00:53:00,2020-07-24,0,2020,7,206,23.3333333333333
"TUS","2020-07-24 01:53",74,71.21,2020-07-24 01:53:00,2020-07-24,1,2020,7,206,23.3333333333333
"TUS","2020-07-24 02:53",74,73.49,2020-07-24 02:53:00,2020-07-24,2,2020,7,206,23.3333333333333
"TUS","2020-07-24 03:53",73,75.75,2020-07-24 03:53:00,2020-07-24,3,2020,7,206,22.7777777777778
"TUS","2020-07-24 04:53",73,78.7,2020-07-24 04:53:00,2020-07-24,4,2020,7,206,22.7777777777778
"TUS","2020-07-24 05:53",73,78.7,2020-07-24 05:53:00,2020-07-24,5,2020,7,206,22.7777777777778
"TUS","2020-07-24 06:53",74,76.36,2020-07-24 06:53:00,2020-07-24,6,2020,7,206,23.3333333333333
"TUS","2020-07-24 07:53",77,66.27,2020-07-24 07:53:00,2020-07-24,7,2020,7,206,25
"TUS","2020-07-24 08:53",77,66.27,2020-07-24 08:53:00,2020-07-24,8,2020,7,206,25
"TUS","2020-07-24 09:53",81,54.36,2020-07-24 09:53:00,2020-07-24,9,2020,7,206,27.2222222222222
"TUS","2020-07-24 10:53",83,46.12,2020-07-24 10:53:00,2020-07-24,10,2020,7,206,28.3333333333333
"TUS","2020-07-24 11:53",85,39.97,2020-07-24 11:53:00,2020-07-24,11,2020,7,206,29.4444444444444
"TUS","2020-07-24 12:53",87,36.07,2020-07-24 12:53:00,2020-07-24,12,2020,7,206,30.5555555555556
"TUS","2020-07-24 13:53",88,35.05,2020-07-24 13:53:00,2020-07-24,13,2020,7,206,31.1111111111111
"TUS","2020-07-24 14:53",93,27.87,2020-07-24 14:53:00,2020-07-24,14,2020,7,206,33.8888888888889
"TUS","2020-07-24 15:53",90,32.91,2020-07-24 15:53:00,2020-07-24,15,2020,7,206,32.2222222222222
"TUS","2020-07-24 16:53",80,57.98,2020-07-24 16:53:00,2020-07-24,16,2020,7,206,26.6666666666667
"TUS","2020-07-24 17:53",85,53.21,2020-07-24 17:53:00,2020-07-24,17,2020,7,206,29.4444444444444
"TUS","2020-07-24 18:53",86,47.91,2020-07-24 18:53:00,2020-07-24,18,2020,7,206,30
"TUS","2020-07-24 19:53",85,47.91,2020-07-24 19:53:00,2020-07-24,19,2020,7,206,29.4444444444444
"TUS","2020-07-24 20:53",81,49.06,2020-07-24 20:53:00,2020-07-24,20,2020,7,206,27.2222222222222
"TUS","2020-07-24 21:53",81,52.66,2020-07-24 21:53:00,2020-07-24,21,2020,7,206,27.2222222222222
"TUS","2020-07-24 22:53",80,55.98,2020-07-24 22:53:00,2020-07-24,22,2020,7,206,26.6666666666667
"TUS","2020-07-24 23:53",81,52.66,2020-07-24 23:53:00,2020-07-24,23,2020,7,206,27.2222222222222
"TUS","2020-07-25 00:53",80,55.98,2020-07-25 00:53:00,2020-07-25,0,2020,7,207,26.6666666666667
"TUS","2020-07-25 01:53",79,60.11,2020-07-25 01:53:00,2020-07-25,1,2020,7,207,26.1111111111111
"TUS","2020-07-25 02:53",78,61.92,2020-07-25 02:53:00,2020-07-25,2,2020,7,207,25.5555555555556
"TUS","2020-07-25 03:53",78,61.92,2020-07-25 03:53:00,2020-07-25,3,2020,7,207,25.5555555555556
"TUS","2020-07-25 04:53",77,64.21,2020-07-25 04:53:00,2020-07-25,4,2020,7,207,25
"TUS","2020-07-25 05:53",78,61.92,2020-07-25 05:53:00,2020-07-25,5,2020,7,207,25.5555555555556
"TUS","2020-07-25 06:53",78,61.92,2020-07-25 06:53:00,2020-07-25,6,2020,7,207,25.5555555555556
"TUS","2020-07-25 07:53",80,55.98,2020-07-25 07:53:00,2020-07-25,7,2020,7,207,26.6666666666667
"TUS","2020-07-25 08:53",84,45.96,2020-07-25 08:53:00,2020-07-25,8,2020,7,207,28.8888888888889
"TUS","2020-07-25 09:53",85,37.18,2020-07-25 09:53:00,2020-07-25,9,2020,7,207,29.4444444444444
"TUS","2020-07-25 10:53",89,21.7,2020-07-25 10:53:00,2020-07-25,10,2020,7,207,31.6666666666667
"TUS","2020-07-25 11:53",90,20.39,2020-07-25 11:53:00,2020-07-25,11,2020,7,207,32.2222222222222
"TUS","2020-07-25 12:53",91,23.68,2020-07-25 12:53:00,2020-07-25,12,2020,7,207,32.7777777777778
"TUS","2020-07-25 13:53",94,21.64,2020-07-25 13:53:00,2020-07-25,13,2020,7,207,34.4444444444444
"TUS","2020-07-25 14:53",95,22.7,2020-07-25 14:53:00,2020-07-25,14,2020,7,207,35
"TUS","2020-07-25 15:53",95,21.79,2020-07-25 15:53:00,2020-07-25,15,2020,7,207,35
"TUS","2020-07-25 16:53",97,19.67,2020-07-25 16:53:00,2020-07-25,16,2020,7,207,36.1111111111111
"TUS","2020-07-25 17:53",96,20.22,2020-07-25 17:53:00,2020-07-25,17,2020,7,207,35.5555555555556
"TUS","2020-07-25 18:53",95,20.92,2020-07-25 18:53:00,2020-07-25,18,2020,7,207,35
"TUS","2020-07-25 19:53",91,25.7,2020-07-25 19:53:00,2020-07-25,19,2020,7,207,32.7777777777778
"TUS","2020-07-25 20:53",90,28.55,2020-07-25 20:53:00,2020-07-25,20,2020,7,207,32.2222222222222
"TUS","2020-07-25 21:53",88,31.43,2020-07-25 21:53:00,2020-07-25,21,2020,7,207,31.1111111111111
"TUS","2020-07-25 22:53",87,32.34,2020-07-25 22:53:00,2020-07-25,22,2020,7,207,30.5555555555556
"TUS","2020-07-25 23:53",84,37.05,2020-07-25 23:53:00,2020-07-25,23,2020,7,207,28.8888888888889
